flight_date,flight_status,departure.iata,departure.scheduled,arrival.iata,arrival.scheduled,flight.number,aircraft
2023-12-07,active,MDE,2023-12-07T05:03:00+00:00,BOG,2023-12-07T06:00:00+00:00,7423,
2023-12-07,landed,MDE,2023-12-07T05:03:00+00:00,BOG,2023-12-07T06:00:00+00:00,4003,
2023-12-07,landed,KDI,2023-12-07T17:20:00+00:00,CGK,2023-12-07T18:55:00+00:00,331,
2023-12-07,landed,HGH,2023-12-07T11:50:00+00:00,NNG,2023-12-07T14:50:00+00:00,4665,
2023-12-07,landed,CTU,2023-12-07T12:40:00+00:00,PEK,2023-12-07T15:20:00+00:00,7529,
2023-12-07,landed,MDG,2023-12-07T17:30:00+00:00,YNT,2023-12-07T19:50:00+00:00,5559,
2023-12-07,landed,MDG,2023-12-07T17:30:00+00:00,YNT,2023-12-07T19:50:00+00:00,5250,
2023-12-07,landed,GYN,2023-12-07T06:20:00+00:00,GRU,2023-12-07T08:00:00+00:00,8052,
2023-12-07,landed,GYN,2023-12-07T06:15:00+00:00,CNF,2023-12-07T07:40:00+00:00,2957,
2023-12-07,landed,GYN,2023-12-07T06:20:00+00:00,GRU,2023-12-07T08:00:00+00:00,7679,
2023-12-07,landed,GYN,2023-12-07T06:20:00+00:00,GRU,2023-12-07T08:00:00+00:00,3556,
2023-12-07,landed,GYN,2023-12-07T06:20:00+00:00,GRU,2023-12-07T08:00:00+00:00,9277,
2023-12-07,landed,GYS,2023-12-07T17:15:00+00:00,FOC,2023-12-07T19:45:00+00:00,5263,
2023-12-07,landed,GYS,2023-12-07T17:15:00+00:00,FOC,2023-12-07T19:45:00+00:00,4337,
2023-12-07,landed,GYS,2023-12-07T17:15:00+00:00,FOC,2023-12-07T19:45:00+00:00,2843,
2023-12-07,cancelled,GYS,2023-12-07T17:50:00+00:00,NKG,2023-12-07T20:05:00+00:00,5299,
2023-12-07,cancelled,GYS,2023-12-07T17:50:00+00:00,NKG,2023-12-07T20:05:00+00:00,6099,
2023-12-07,cancelled,GYS,2023-12-07T17:50:00+00:00,NKG,2023-12-07T20:05:00+00:00,7799,
2023-12-07,cancelled,GYS,2023-12-07T17:50:00+00:00,NKG,2023-12-07T20:05:00+00:00,6829,
2023-12-07,cancelled,GYS,2023-12-07T17:50:00+00:00,NKG,2023-12-07T20:05:00+00:00,3725,
2023-12-07,cancelled,GYS,2023-12-07T17:50:00+00:00,NKG,2023-12-07T20:05:00+00:00,9829,
2023-12-07,landed,RIX,2023-12-07T11:10:00+00:00,DUB,2023-12-07T12:25:00+00:00,661,"{'registration': 'YL-ABJ', 'iata': 'BCS3', 'icao': 'BCS3', 'icao24': '502D5B'}"
2023-12-07,active,RIX,2023-12-07T11:30:00+00:00,AMS,2023-12-07T12:55:00+00:00,5164,
2023-12-07,landed,RIX,2023-12-07T11:40:00+00:00,MXP,2023-12-07T13:25:00+00:00,3247,
2023-12-07,landed,RIX,2023-12-07T11:40:00+00:00,MXP,2023-12-07T13:25:00+00:00,7871,
2023-12-07,landed,RIX,2023-12-07T11:40:00+00:00,MXP,2023-12-07T13:25:00+00:00,629,
2023-12-07,landed,RIX,2023-12-07T11:40:00+00:00,IST,2023-12-07T16:05:00+00:00,7440,
2023-12-07,landed,MNL,2023-12-07T17:40:00+00:00,ICN,2023-12-07T22:40:00+00:00,888,
2023-12-07,scheduled,MNL,2023-12-07T17:40:00+00:00,SIN,2023-12-07T21:20:00+00:00,764,
2023-12-07,landed,MNL,2023-12-07T17:45:00+00:00,HKG,2023-12-07T20:30:00+00:00,918,
2023-12-07,scheduled,MNL,2023-12-07T17:50:00+00:00,DVO,2023-12-07T19:50:00+00:00,2827,
2023-12-07,landed,MNL,2023-12-07T17:50:00+00:00,ICN,2023-12-07T23:10:00+00:00,188,
2023-12-07,active,OMH,2023-12-07T13:35:00+00:00,THR,2023-12-07T14:50:00+00:00,1276,
2023-12-07,landed,ADL,2023-12-07T13:25:00+00:00,PLO,2023-12-07T14:03:00+00:00,271,
2023-12-07,landed,TRF,2023-12-07T10:35:00+00:00,OTP,2023-12-07T14:40:00+00:00,3216,
2023-12-07,landed,TRF,2023-12-07T10:35:00+00:00,AGP,2023-12-07T14:40:00+00:00,2564,
2023-12-07,landed,VCE,2023-12-07T13:10:00+00:00,MUC,2023-12-07T14:15:00+00:00,9457,
2023-12-07,landed,SDF,2023-12-07T04:26:00+00:00,MCI,2023-12-07T04:55:00+00:00,662,
2023-12-07,landed,KAJ,2023-12-07T11:40:00+00:00,HEL,2023-12-07T13:00:00+00:00,414,
2023-12-07,unknown,DHI,2023-12-07T16:35:00+00:00,KTM,2023-12-07T17:45:00+00:00,254,
2023-12-07,scheduled,YVR,2023-12-07T10:30:00+00:00,YYC,2023-12-07T12:54:00+00:00,6995,
2023-12-07,landed,CKG,2023-12-07T06:40:00+00:00,KMG,2023-12-07T08:25:00+00:00,5449,
2023-12-07,scheduled,PTY,2023-12-07T11:41:00+00:00,AUA,2023-12-07T14:39:00+00:00,768,
2023-12-07,scheduled,PTY,2023-12-07T11:40:00+00:00,LIM,2023-12-07T15:18:00+00:00,131,
2023-12-07,scheduled,PTY,2023-12-07T11:39:00+00:00,CCS,2023-12-07T14:57:00+00:00,223,
2023-12-07,scheduled,ATL,2023-12-07T09:00:00+00:00,ONT,2023-12-07T11:00:00+00:00,5133,
2023-12-07,scheduled,ATL,2023-12-07T09:00:00+00:00,ONT,2023-12-07T11:00:00+00:00,3312,
2023-12-07,landed,DEL,2023-12-07T05:45:00+00:00,BOM,2023-12-07T08:00:00+00:00,7368,
2023-12-07,landed,SIN,2023-12-07T10:30:00+00:00,SYD,2023-12-07T21:20:00+00:00,211,"{'registration': '9V-SWO', 'iata': 'B77W', 'icao': 'B77W', 'icao24': '76CEEF'}"
2023-12-07,active,AKL,2023-12-07T18:40:00+00:00,SCL,2023-12-07T13:40:00+00:00,9780,
2023-12-07,landed,RKS,2023-12-07T05:38:00+00:00,DEN,2023-12-07T07:05:00+00:00,1247,
2023-12-07,scheduled,LIS,2023-12-07T18:00:00+00:00,OPO,2023-12-07T19:00:00+00:00,7454,
2023-12-07,scheduled,FNC,2023-12-07T19:35:00+00:00,LIS,2023-12-07T21:20:00+00:00,386,
2023-12-07,landed,MDE,2023-12-07T07:39:00+00:00,BOG,2023-12-07T08:33:00+00:00,7269,
2023-12-07,unknown,DAD,2023-12-07T07:40:00+00:00,HAN,2023-12-07T09:00:00+00:00,4021,
2023-12-07,scheduled,AQP,2023-12-07T16:00:00+00:00,LIM,2023-12-07T17:35:00+00:00,2114,
2023-12-07,landed,FRA,2023-12-07T10:00:00+00:00,BIO,2023-12-07T12:15:00+00:00,3822,
2023-12-07,landed,FRA,2023-12-07T10:00:00+00:00,BIO,2023-12-07T12:15:00+00:00,6283,
2023-12-07,landed,BRU,2023-12-07T10:55:00+00:00,BIO,2023-12-07T12:50:00+00:00,9973,
2023-12-07,scheduled,CMH,2023-12-07T12:56:00+00:00,ORD,2023-12-07T13:34:00+00:00,2695,
2023-12-07,scheduled,CMH,2023-12-07T12:56:00+00:00,ORD,2023-12-07T13:34:00+00:00,4271,
2023-12-07,scheduled,BHM,2023-12-07T12:00:00+00:00,ERV,2023-12-07T14:30:00+00:00,,
2023-12-07,scheduled,BHM,2023-12-07T12:00:00+00:00,PBI,2023-12-07T14:57:00+00:00,,
2023-12-07,scheduled,BHM,2023-12-07T11:30:00+00:00,DEN,2023-12-07T13:35:00+00:00,2076,
2023-12-07,landed,BOM,2023-12-07T05:00:00+00:00,DEL,2023-12-07T07:10:00+00:00,656,
2023-12-07,landed,XMN,2023-12-07T13:10:00+00:00,TAO,2023-12-07T15:35:00+00:00,3195,
2023-12-07,landed,XMN,2023-12-07T13:10:00+00:00,TAO,2023-12-07T15:35:00+00:00,2696,
2023-12-07,landed,XMN,2023-12-07T13:10:00+00:00,TAO,2023-12-07T15:35:00+00:00,8366,
2023-12-07,landed,HRB,2023-12-07T07:00:00+00:00,TAO,2023-12-07T09:20:00+00:00,16,
2023-12-07,scheduled,AUS,2023-12-07T13:18:00+00:00,PHL,2023-12-07T17:37:00+00:00,2988,
2023-12-07,scheduled,AUS,2023-12-07T13:18:00+00:00,PHL,2023-12-07T17:37:00+00:00,4868,
2023-12-07,scheduled,AUS,2023-12-07T13:14:00+00:00,SEA,2023-12-07T15:55:00+00:00,501,
2023-12-07,scheduled,AUS,2023-12-07T13:14:00+00:00,SEA,2023-12-07T15:55:00+00:00,2306,
2023-12-07,scheduled,AUS,2023-12-07T13:14:00+00:00,SEA,2023-12-07T15:55:00+00:00,5221,
2023-12-07,scheduled,AUS,2023-12-07T13:14:00+00:00,SEA,2023-12-07T15:55:00+00:00,7540,
2023-12-07,scheduled,AUS,2023-12-07T13:10:00+00:00,ABQ,2023-12-07T14:10:00+00:00,1709,
2023-12-07,scheduled,AUS,2023-12-07T13:10:00+00:00,BNA,2023-12-07T15:10:00+00:00,1563,
2023-12-07,scheduled,AUS,2023-12-07T10:35:00+00:00,RDU,2023-12-07T14:20:00+00:00,8215,
2023-12-07,scheduled,AUS,2023-12-07T08:55:00+00:00,LFT,2023-12-07T10:20:00+00:00,392,
2023-12-07,scheduled,DFW,2023-12-07T13:00:00+00:00,GGG,2023-12-07T13:55:00+00:00,2522,
2023-12-07,scheduled,DFW,2023-12-07T13:00:00+00:00,GGG,2023-12-07T13:55:00+00:00,4242,
2023-12-07,cancelled,YYZ,2023-12-07T12:00:00+00:00,YWG,2023-12-07T13:44:00+00:00,8336,
2023-12-07,cancelled,YYZ,2023-12-07T12:00:00+00:00,YWG,2023-12-07T13:44:00+00:00,9645,
2023-12-07,cancelled,YYZ,2023-12-07T12:00:00+00:00,YWG,2023-12-07T13:44:00+00:00,5775,
2023-12-07,scheduled,SVO,2023-12-07T23:05:00+00:00,CEK,2023-12-08T03:40:00+00:00,1532,
2023-12-07,scheduled,SVO,2023-12-07T23:00:00+00:00,SCW,2023-12-08T01:00:00+00:00,6407,
2023-12-07,scheduled,SVO,2023-12-07T23:00:00+00:00,CMB,2023-12-08T10:30:00+00:00,288,
2023-12-07,scheduled,SVO,2023-12-07T22:55:00+00:00,DOH,2023-12-08T04:20:00+00:00,338,
2023-12-07,scheduled,SVO,2023-12-07T22:55:00+00:00,DOH,2023-12-08T04:20:00+00:00,3032,
2023-12-07,scheduled,SVO,2023-12-07T22:55:00+00:00,DOH,2023-12-08T04:20:00+00:00,9290,
2023-12-07,scheduled,SVO,2023-12-07T22:55:00+00:00,KUF,2023-12-08T01:55:00+00:00,1216,
2023-12-07,scheduled,SVO,2023-12-07T22:50:00+00:00,NJC,2023-12-08T04:30:00+00:00,1646,
2023-12-07,scheduled,SVO,2023-12-07T22:45:00+00:00,VOG,2023-12-08T00:50:00+00:00,1184,
2023-12-07,scheduled,SVO,2023-12-07T22:40:00+00:00,NBC,2023-12-08T00:40:00+00:00,1250,
2023-12-07,scheduled,SVO,2023-12-07T22:25:00+00:00,MMK,2023-12-08T01:10:00+00:00,1326,
2023-12-07,scheduled,SVO,2023-12-07T22:25:00+00:00,LED,2023-12-07T23:55:00+00:00,34,
2023-12-07,scheduled,SVO,2023-12-07T22:20:00+00:00,NOZ,2023-12-08T06:55:00+00:00,1458,
2023-12-07,scheduled,SVO,2023-12-07T22:10:00+00:00,OMS,2023-12-08T04:35:00+00:00,1762,
2023-12-07,scheduled,SVO,2023-12-07T18:45:00+00:00,LED,2023-12-07T20:15:00+00:00,6825,
2023-12-07,scheduled,BCN,2023-12-07T17:00:00+00:00,BIO,2023-12-07T18:07:00+00:00,,
2023-12-07,scheduled,YWG,2023-12-07T13:35:00+00:00,YYZ,2023-12-07T17:08:00+00:00,424,
2023-12-07,active,BDA,2023-12-07T09:30:00+00:00,TEB,2023-12-07T10:51:00+00:00,,
2023-12-07,scheduled,BDA,2023-12-07T15:55:00+00:00,HPN,2023-12-07T17:00:00+00:00,223,
2023-12-07,scheduled,BDA,2023-12-07T15:50:00+00:00,FLL,2023-12-07T17:50:00+00:00,451,
2023-12-07,scheduled,BDA,2023-12-07T15:50:00+00:00,FLL,2023-12-07T17:50:00+00:00,175,
2023-12-07,scheduled,BDA,2023-12-07T15:30:00+00:00,CLT,2023-12-07T17:30:00+00:00,855,
2023-12-07,scheduled,LPB,2023-12-07T15:55:00+00:00,VVI,2023-12-07T17:00:00+00:00,974,
2023-12-07,scheduled,SFO,2023-12-07T11:55:00+00:00,PDX,2023-12-07T13:47:00+00:00,3368,
2023-12-07,scheduled,IAD,2023-12-07T10:00:00+00:00,ADD,2023-12-08T07:15:00+00:00,7201,
2023-12-07,landed,AMD,2023-12-07T06:55:00+00:00,BOM,2023-12-07T08:15:00+00:00,8214,
2023-12-07,scheduled,BOG,2023-12-07T14:00:00+00:00,EYP,2023-12-07T15:00:00+00:00,2938,
2023-12-07,scheduled,OGD,2023-12-07T08:30:00+00:00,SGU,2023-12-07T09:34:00+00:00,6107,
2023-12-07,scheduled,SGU,2023-12-07T13:01:00+00:00,PHX,2023-12-07T14:20:00+00:00,3194,
2023-12-07,scheduled,SGU,2023-12-07T13:01:00+00:00,PHX,2023-12-07T14:20:00+00:00,8213,
2023-12-07,scheduled,EXT,2023-12-07T19:55:00+00:00,EDI,2023-12-07T21:20:00+00:00,318,
2023-12-07,scheduled,EXT,2023-12-07T19:55:00+00:00,EDI,2023-12-07T21:20:00+00:00,7318,
2023-12-07,scheduled,EXT,2023-12-07T19:55:00+00:00,EDI,2023-12-07T21:20:00+00:00,4125,
2023-12-07,scheduled,MAD,2023-12-07T19:55:00+00:00,IBZ,2023-12-07T21:05:00+00:00,3812,
2023-12-07,scheduled,MAD,2023-12-07T19:55:00+00:00,IBZ,2023-12-07T21:05:00+00:00,5398,
2023-12-07,scheduled,MAD,2023-12-07T19:55:00+00:00,IBZ,2023-12-07T21:05:00+00:00,5353,
2023-12-07,scheduled,MAD,2023-12-07T19:55:00+00:00,IBZ,2023-12-07T21:05:00+00:00,1680,
2023-12-07,scheduled,MAD,2023-12-07T19:55:00+00:00,IBZ,2023-12-07T21:05:00+00:00,5151,
2023-12-07,scheduled,MAD,2023-12-07T19:55:00+00:00,IBZ,2023-12-07T21:05:00+00:00,5361,
2023-12-07,scheduled,MAD,2023-12-07T19:55:00+00:00,IBZ,2023-12-07T21:05:00+00:00,8731,
2023-12-07,scheduled,IBZ,2023-12-07T20:55:00+00:00,MAD,2023-12-07T22:10:00+00:00,2085,
2023-12-07,scheduled,IBZ,2023-12-07T20:25:00+00:00,PMI,2023-12-07T21:05:00+00:00,104,
2023-12-07,scheduled,IBZ,2023-12-07T20:20:00+00:00,BCN,2023-12-07T21:15:00+00:00,3518,
2023-12-07,scheduled,IBZ,2023-12-07T20:20:00+00:00,BCN,2023-12-07T21:15:00+00:00,4680,
2023-12-07,scheduled,IBZ,2023-12-07T20:20:00+00:00,BCN,2023-12-07T21:15:00+00:00,5297,
2023-12-07,scheduled,SDD,2023-12-07T19:25:00+00:00,LAD,2023-12-07T21:00:00+00:00,462,
2023-12-07,scheduled,LAX,2023-12-07T07:00:00+00:00,EWR,2023-12-07T15:07:00+00:00,8134,
2023-12-07,landed,ZAG,2023-12-07T08:35:00+00:00,ZRH,2023-12-07T10:05:00+00:00,2983,
2023-12-07,scheduled,LAN,2023-12-07T07:00:00+00:00,APN,2023-12-07T08:22:00+00:00,603,
2023-12-07,scheduled,NAS,2023-12-07T09:00:00+00:00,FLL,2023-12-07T10:42:00+00:00,388,
2023-12-07,landed,SHA,2023-12-07T10:15:00+00:00,SZX,2023-12-07T13:10:00+00:00,4290,
2023-12-07,scheduled,SUF,2023-12-07T20:25:00+00:00,VCE,2023-12-07T22:05:00+00:00,3624,
2023-12-07,scheduled,IST,2023-12-07T19:10:00+00:00,EWR,2023-12-07T22:35:00+00:00,9140,
2023-12-07,scheduled,IST,2023-12-07T19:10:00+00:00,AMS,2023-12-07T20:55:00+00:00,1257,
2023-12-07,scheduled,IST,2023-12-07T19:10:00+00:00,AMS,2023-12-07T20:55:00+00:00,5955,
2023-12-07,scheduled,IST,2023-12-07T19:10:00+00:00,AMS,2023-12-07T20:55:00+00:00,1155,
2023-12-07,active,TFS,2023-12-07T13:00:00+00:00,LIS,2023-12-07T15:20:00+00:00,4891,
2023-12-07,scheduled,PMI,2023-12-07T20:35:00+00:00,IBZ,2023-12-07T21:20:00+00:00,8520,
2023-12-07,scheduled,ZNZ,2023-12-07T13:15:00+00:00,DAR,2023-12-07T13:35:00+00:00,1336,
2023-12-07,unknown,ZNZ,2023-12-07T13:15:00+00:00,DAR,2023-12-07T13:35:00+00:00,206,
2023-12-07,scheduled,ZNZ,2023-12-07T14:00:00+00:00,PMA,2023-12-07T14:20:00+00:00,6180,
2023-12-07,active,KEF,2023-12-07T11:50:00+00:00,LHR,2023-12-07T15:00:00+00:00,7760,
2023-12-07,landed,WAW,2023-12-07T10:30:00+00:00,GDN,2023-12-07T11:25:00+00:00,3835,
2023-12-07,landed,WAW,2023-12-07T10:30:00+00:00,POZ,2023-12-07T11:25:00+00:00,9295,
2023-12-07,landed,WAW,2023-12-07T10:30:00+00:00,POZ,2023-12-07T11:25:00+00:00,8172,
2023-12-07,landed,WAW,2023-12-07T10:30:00+00:00,POZ,2023-12-07T11:25:00+00:00,8059,
2023-12-07,landed,WAW,2023-12-07T10:30:00+00:00,POZ,2023-12-07T11:25:00+00:00,3945,
2023-12-07,landed,WAW,2023-12-07T10:35:00+00:00,SKP,2023-12-07T12:45:00+00:00,8130,
2023-12-07,landed,WAW,2023-12-07T10:35:00+00:00,SKP,2023-12-07T12:45:00+00:00,591,
2023-12-07,landed,WAW,2023-12-07T10:40:00+00:00,MAD,2023-12-07T14:35:00+00:00,433,
2023-12-07,landed,WAW,2023-12-07T10:40:00+00:00,TGD,2023-12-07T12:40:00+00:00,8136,
2023-12-07,landed,WAW,2023-12-07T10:40:00+00:00,TGD,2023-12-07T12:40:00+00:00,583,
2023-12-07,landed,WAW,2023-12-07T10:40:00+00:00,TLL,2023-12-07T13:20:00+00:00,9725,
2023-12-07,active,GYD,2023-12-07T11:50:00+00:00,NAJ,2023-12-07T12:51:00+00:00,253,
2023-12-07,scheduled,ANF,2023-12-07T15:28:00+00:00,SCL,2023-12-07T17:22:00+00:00,353,
2023-12-07,scheduled,STR,2023-12-07T19:30:00+00:00,CGN,2023-12-07T20:09:00+00:00,5,
2023-12-07,landed,AKL,2023-12-07T07:55:00+00:00,ZQN,2023-12-07T09:50:00+00:00,7669,
2023-12-07,scheduled,DCA,2023-12-07T13:45:00+00:00,CMH,2023-12-07T15:05:00+00:00,2955,
2023-12-07,scheduled,DCA,2023-12-07T13:45:00+00:00,CAE,2023-12-07T15:26:00+00:00,5440,
2023-12-07,scheduled,DCA,2023-12-07T13:45:00+00:00,LGA,2023-12-07T15:08:00+00:00,2932,
2023-12-07,scheduled,DCA,2023-12-07T13:44:00+00:00,RDU,2023-12-07T15:04:00+00:00,5589,
2023-12-07,scheduled,DCA,2023-12-07T13:44:00+00:00,PIT,2023-12-07T14:57:00+00:00,5522,
2023-12-07,scheduled,DCA,2023-12-07T13:44:00+00:00,ORF,2023-12-07T14:51:00+00:00,5337,
2023-12-07,active,SYX,2023-12-07T19:20:00+00:00,NKG,2023-12-07T22:25:00+00:00,3367,
2023-12-07,active,SYX,2023-12-07T19:20:00+00:00,NKG,2023-12-07T22:25:00+00:00,2728,
2023-12-07,landed,SYX,2023-12-07T19:25:00+00:00,CAN,2023-12-07T21:05:00+00:00,6749,
2023-12-07,landed,SYX,2023-12-07T19:25:00+00:00,SHA,2023-12-07T22:30:00+00:00,5122,
2023-12-07,landed,SYX,2023-12-07T19:25:00+00:00,SHA,2023-12-07T22:30:00+00:00,180,
2023-12-07,landed,SYX,2023-12-07T19:25:00+00:00,SHA,2023-12-07T22:30:00+00:00,3747,
2023-12-07,landed,MCO,2023-12-07T07:25:00+00:00,BNA,2023-12-07T08:30:00+00:00,860,
2023-12-07,scheduled,IAH,2023-12-07T14:25:00+00:00,LFT,2023-12-07T15:32:00+00:00,4933,
2023-12-07,scheduled,IAH,2023-12-07T14:25:00+00:00,LIT,2023-12-07T15:56:00+00:00,4344,
2023-12-07,scheduled,IAH,2023-12-07T14:24:00+00:00,DFW,2023-12-07T15:59:00+00:00,3433,
2023-12-07,scheduled,TPA,2023-12-07T13:53:00+00:00,ATL,2023-12-07T15:32:00+00:00,5777,
2023-12-07,scheduled,TPA,2023-12-07T13:50:00+00:00,ATL,2023-12-07T15:25:00+00:00,3017,
2023-12-07,scheduled,TPA,2023-12-07T13:50:00+00:00,SJU,2023-12-07T17:45:00+00:00,1381,
2023-12-07,scheduled,TPA,2023-12-07T13:32:00+00:00,BDL,2023-12-07T16:05:00+00:00,1534,
2023-12-07,scheduled,TPA,2023-12-07T13:25:00+00:00,DAL,2023-12-07T15:10:00+00:00,3769,
2023-12-07,scheduled,TPA,2023-12-07T13:23:00+00:00,DFW,2023-12-07T15:24:00+00:00,2714,
2023-12-07,scheduled,TPA,2023-12-07T13:23:00+00:00,DFW,2023-12-07T15:24:00+00:00,7832,
2023-12-07,scheduled,TPA,2023-12-07T13:23:00+00:00,DFW,2023-12-07T15:24:00+00:00,3055,
2023-12-07,scheduled,TPA,2023-12-07T13:23:00+00:00,DFW,2023-12-07T15:24:00+00:00,6422,
2023-12-07,scheduled,TPA,2023-12-07T13:23:00+00:00,DFW,2023-12-07T15:24:00+00:00,6221,
2023-12-07,scheduled,TPA,2023-12-07T13:23:00+00:00,DFW,2023-12-07T15:24:00+00:00,5722,
2023-12-07,scheduled,TPA,2023-12-07T13:23:00+00:00,DFW,2023-12-07T15:24:00+00:00,4229,
2023-12-07,scheduled,TPA,2023-12-07T13:12:00+00:00,ORD,2023-12-07T15:08:00+00:00,2920,
2023-12-07,scheduled,TPA,2023-12-07T14:00:00+00:00,MIA,2023-12-07T15:00:00+00:00,935,
2023-12-07,scheduled,JFK,2023-12-07T10:22:00+00:00,SAT,2023-12-07T14:00:00+00:00,4645,
2023-12-07,scheduled,CWL,2023-12-07T15:40:00+00:00,ORY,2023-12-07T18:30:00+00:00,247,
2023-12-07,scheduled,CWL,2023-12-07T15:40:00+00:00,ORY,2023-12-07T18:30:00+00:00,5007,
2023-12-07,active,FCO,2023-12-07T13:30:00+00:00,CAI,2023-12-07T17:40:00+00:00,7001,
2023-12-07,active,FCO,2023-12-07T13:30:00+00:00,CAI,2023-12-07T17:40:00+00:00,8066,
2023-12-07,scheduled,AAC,2023-12-07T16:15:00+00:00,CAI,2023-12-07T17:25:00+00:00,529,
2023-12-07,cancelled,HPN,2023-12-07T10:54:00+00:00,BDA,2023-12-07T13:54:00+00:00,,
2023-12-07,scheduled,HPN,2023-12-07T10:50:00+00:00,TEB,2023-12-07T11:19:00+00:00,1850,
2023-12-07,scheduled,HPN,2023-12-07T10:45:00+00:00,YUL,2023-12-07T11:46:00+00:00,988,
2023-12-07,scheduled,HPN,2023-12-07T10:35:00+00:00,OPF,2023-12-07T13:07:00+00:00,500,
2023-12-07,scheduled,HPN,2023-12-07T10:30:00+00:00,HPN,2023-12-07T10:47:00+00:00,14,
2023-12-07,scheduled,HPN,2023-12-07T10:30:00+00:00,TEB,2023-12-07T11:00:00+00:00,659,
2023-12-07,scheduled,HPN,2023-12-07T10:29:00+00:00,PBI,2023-12-07T13:31:00+00:00,667,
2023-12-07,scheduled,HPN,2023-12-07T10:25:00+00:00,ATL,2023-12-07T13:02:00+00:00,5509,
2023-12-07,scheduled,HPN,2023-12-07T10:25:00+00:00,ATL,2023-12-07T13:02:00+00:00,7228,
2023-12-07,scheduled,AUS,2023-12-07T12:18:00+00:00,PHX,2023-12-07T13:55:00+00:00,2042,
2023-12-07,scheduled,AUS,2023-12-07T12:18:00+00:00,PHX,2023-12-07T13:55:00+00:00,8352,
2023-12-07,scheduled,AUS,2023-12-07T12:15:00+00:00,DEN,2023-12-07T13:30:00+00:00,2390,
2023-12-07,scheduled,AUS,2023-12-07T12:15:00+00:00,RDU,2023-12-07T15:55:00+00:00,335,
2023-12-07,scheduled,AUS,2023-12-07T12:10:00+00:00,IAD,2023-12-07T16:14:00+00:00,400,
2023-12-07,scheduled,AUS,2023-12-07T12:10:00+00:00,IAD,2023-12-07T16:14:00+00:00,8928,
2023-12-07,scheduled,AUS,2023-12-07T12:10:00+00:00,IAD,2023-12-07T16:14:00+00:00,8796,
2023-12-07,scheduled,AUS,2023-12-07T12:10:00+00:00,IAD,2023-12-07T16:14:00+00:00,7665,
2023-12-07,scheduled,AUS,2023-12-07T12:10:00+00:00,SLC,2023-12-07T14:18:00+00:00,2873,
2023-12-07,scheduled,AUS,2023-12-07T12:10:00+00:00,SLC,2023-12-07T14:18:00+00:00,2971,
2023-12-07,scheduled,AUS,2023-12-07T12:10:00+00:00,SLC,2023-12-07T14:18:00+00:00,7561,
2023-12-07,scheduled,AUS,2023-12-07T09:48:00+00:00,ATL,2023-12-07T13:01:00+00:00,7439,
2023-12-07,scheduled,AUS,2023-12-07T09:48:00+00:00,ATL,2023-12-07T13:01:00+00:00,3399,
2023-12-07,scheduled,AUS,2023-12-07T09:32:00+00:00,SNA,2023-12-07T10:55:00+00:00,4739,
2023-12-07,scheduled,AUS,2023-12-07T09:25:00+00:00,IAH,2023-12-07T10:31:00+00:00,6367,
2023-12-07,scheduled,AUS,2023-12-07T09:25:00+00:00,IAH,2023-12-07T10:31:00+00:00,1184,
2023-12-07,scheduled,AUS,2023-12-07T09:25:00+00:00,IAH,2023-12-07T10:31:00+00:00,5316,
2023-12-07,scheduled,AUS,2023-12-07T09:20:00+00:00,SMF,2023-12-07T11:10:00+00:00,4166,
2023-12-07,active,AUS,2023-12-07T09:15:00+00:00,BED,2023-12-07T15:24:00+00:00,257,
2023-12-07,landed,AUS,2023-12-07T06:21:00+00:00,SJT,2023-12-07T07:34:00+00:00,8752,
2023-12-07,scheduled,ITO,2023-12-07T09:00:00+00:00,HNL,2023-12-07T09:55:00+00:00,1242,
2023-12-07,scheduled,ITO,2023-12-07T08:59:00+00:00,HNL,2023-12-07T09:53:00+00:00,161,
2023-12-07,scheduled,ITO,2023-12-07T08:59:00+00:00,HNL,2023-12-07T09:53:00+00:00,3633,
2023-12-07,scheduled,ITO,2023-12-07T08:59:00+00:00,HNL,2023-12-07T09:53:00+00:00,7798,
2023-12-07,scheduled,FUE,2023-12-07T19:05:00+00:00,AMS,2023-12-08T00:40:00+00:00,6706,
2023-12-07,cancelled,FUE,2023-12-07T19:00:00+00:00,ACE,2023-12-07T19:28:00+00:00,,
2023-12-07,scheduled,FUE,2023-12-07T18:40:00+00:00,LGW,2023-12-07T22:50:00+00:00,8044,
2023-12-07,scheduled,FUE,2023-12-07T18:35:00+00:00,STN,2023-12-07T22:50:00+00:00,3019,
2023-12-07,scheduled,FUE,2023-12-07T18:30:00+00:00,LPA,2023-12-07T19:10:00+00:00,267,
2023-12-07,scheduled,PUF,2023-12-07T19:50:00+00:00,LYS,2023-12-07T21:15:00+00:00,7218,
2023-12-07,scheduled,GRU,2023-12-07T14:45:00+00:00,CNF,2023-12-07T15:55:00+00:00,2882,
2023-12-07,scheduled,GRU,2023-12-07T14:45:00+00:00,CNF,2023-12-07T15:55:00+00:00,7334,
2023-12-07,scheduled,GRU,2023-12-07T14:45:00+00:00,CNF,2023-12-07T15:55:00+00:00,5294,
2023-12-07,scheduled,CNF,2023-12-07T16:05:00+00:00,CGH,2023-12-07T17:25:00+00:00,4203,
2023-12-07,scheduled,CNF,2023-12-07T16:00:00+00:00,CGH,2023-12-07T17:30:00+00:00,1351,
2023-12-07,scheduled,CNF,2023-12-07T15:55:00+00:00,SDU,2023-12-07T16:55:00+00:00,3967,
